,0,0,0,0,0,0,0,0,0,0,0,0,pre_sum,Original_true
97,-5.6134124,10.313269,10.307937,23.166384,6.281596,22.519197,168.64828,69.721954,3770.0312,-3.723617,-1.5507716,1.6849008,4071.7869,4082.539886520393
98,-6.002236,6.696656,14.72449,28.188747,8.264791,23.56702,170.8138,70.272385,3771.8325,3.2178872,-3.491309,2.2206686,4090.3054,4095.5100414009908
99,-1.4539368,4.734248,17.476404,32.765484,10.148879,24.622305,172.97406,70.82063,3773.631,3.9802613,3.6517234,-4.9340634,4108.4175,4114.819511866875
100,-1.8237901,4.507265,18.36024,36.826645,11.918864,25.683495,175.12897,71.36669,3775.4272,-2.0447068,2.292257,3.9386725,4121.5815,4124.430076840722
101,-4.6849174,4.841842,17.715906,40.303753,13.560697,26.748945,177.27861,71.910515,3777.2202,-3.8857913,-4.086343,-0.5896633,4116.3335,4120.869953957681
102,-0.5001919,4.2413096,16.010431,43.13228,15.061357,27.817102,179.42284,72.452095,3779.011,1.0537423,-0.15442212,-3.6574783,4133.89,4139.7598069621645
103,10.658514,1.3827988,13.815595,45.25543,16.408876,28.886337,181.56178,72.99143,3780.7993,3.555273,4.870375,4.850275,4165.036,4170.75010244567
104,12.616401,-3.6329193,11.399611,46.624638,17.592188,29.95508,183.69547,73.52847,3782.585,-0.20364594,-1.9071213,-2.9099023,4149.3433,4150.470211387473
105,-5.566579,-10.801436,9.139247,47.201157,18.601635,31.021755,185.8237,74.06325,3784.3677,-2.8508496,-3.1354806,-1.5154575,4126.3486,4118.3796347499165
106,-18.647985,-14.729052,7.3638425,46.966194,19.428791,32.08474,187.94666,74.595695,3786.1477,-0.16274467,3.8013926,4.145581,4128.941,4126.350158003574
107,-13.437076,-14.96856,6.294148,45.92456,20.066803,33.142418,190.0642,75.125786,3787.9248,2.0259151,1.1235425,-4.3338995,4128.9526,4123.689783298293
108,-2.8510892,-11.224672,5.9699354,44.101353,20.510326,34.19315,192.17635,75.65356,3789.6995,0.1402241,-3.6270843,1.3158411,4146.0576,4138.779668912851
109,7.6728473,-3.6429958,6.2992125,41.54133,20.756203,35.23534,194.28311,76.17897,3791.4714,-1.1521771,1.4413395,1.9375596,4172.022,4182.359813346147
110,10.710116,3.712652,7.1136327,38.311382,20.803457,36.26731,196.38445,76.701996,3793.2402,0.6834596,3.178528,-4.453589,4182.654,4176.22014733197
111,4.1572075,9.414062,8.142892,34.49808,20.653296,37.287468,198.48038,77.22259,3795.0066,1.009303,-2.9885838,3.7404773,4186.6235,4181.7798578442325
112,-1.6283296,10.856665,9.019363,30.201284,20.308725,38.2942,200.57085,77.74077,3796.7703,-1.7239169,-1.1688865,-1.3392254,4177.9014,4176.809820290885
113,-3.109721,8.857893,9.358373,25.53417,19.774544,39.285942,202.65582,78.256516,3798.531,-1.3917408,4.0428147,-1.7743043,4180.0215,4174.849985894849
114,-2.2187943,6.022421,8.836122,20.61281,19.0571,40.261227,204.7353,78.76981,3800.2888,2.603717,-0.3885326,3.7921865,4182.3716,4188.029507803556
115,-9.257463,4.9045663,7.254354,15.54662,18.164043,41.218628,206.80927,79.280594,3802.044,2.5477216,-3.0079513,-4.612844,4160.8916,4128.58959013968
116,-12.832397,6.3888774,4.5660315,10.434441,17.10403,42.156773,208.8776,79.7889,3803.7961,-3.1332114,1.3543569,2.407107,4160.9087,4160.939887900714
117,-0.64470786,9.118273,0.76800936,5.3639665,15.886356,43.07435,210.94038,80.29472,3805.5454,-4.437575,2.296678,0.9811366,4169.187,4147.330147668423
118,18.872839,10.517156,-4.298906,0.21655527,14.520962,43.970127,212.99745,80.79798,3807.2917,2.9835126,-1.4000993,-4.0393615,4182.4297,4201.640131441029
119,24.921425,8.142121,-9.997694,-5.434768,13.018222,44.842865,215.04886,81.29872,3809.0354,6.8187766,-0.51924014,4.823221,4191.998,4188.129774291701
120,-6.508466,1.5225824,-15.026921,-10.701678,11.389153,45.691376,217.09444,81.79685,3810.776,-0.9805873,1.1804605,-3.2565296,4132.977,4111.529710969494
121,-36.62368,-6.7672033,-18.779741,-14.6141205,9.64562,46.51454,219.1343,82.29243,3812.5137,-8.639175,-0.3453966,-1.3374482,4082.994,4056.879616201858
122,-34.373333,-13.227238,-21.6546,-17.588772,7.800208,47.311264,221.16818,82.78536,3814.2485,-2.3915632,-1.2575092,4.7630296,4087.5835,4074.9898641333184
123,3.7754529,-15.741997,-23.400343,-20.102243,5.8664,48.080524,223.19614,83.275696,3815.9805,8.446701,1.1704382,-4.8592796,4125.688,4129.5798873485855
124,30.624681,-15.068825,-23.802744,-22.222685,3.8583455,48.821297,225.21808,83.76338,3817.7097,5.9185143,2.2883055,1.2674026,4158.3755,4142.689620247923
125,13.894597,-12.654302,-22.657824,-23.90634,1.8684226,49.53266,227.2339,84.24841,3819.435,-6.1286354,-1.5311056,2.427336,4131.762,4125.99017039195
126,-21.709787,-9.288195,-19.888994,-25.123852,-0.05097823,50.21373,229.24342,84.7308,3821.158,-8.182378,-2.3468623,-5.3038263,4093.4512,4061.409717974621
127,-26.141176,-4.094088,-15.619666,-25.870089,-1.9801382,50.863583,231.24675,85.210434,3822.878,2.8151405,2.5715456,4.3047504,4126.185,4121.970235111733
128,-6.520102,1.8308904,-9.529731,-26.16119,-3.9218051,51.481403,233.24362,85.68738,3824.5945,8.438636,2.30552,-0.52789915,4160.9214,4151.7202297198555
129,9.680085,8.913742,-3.7347126,-26.03215,-5.8132386,52.066433,235.234,86.1616,3826.3083,0.4396371,-2.9061575,-3.450117,4176.867,4170.159987784163
130,7.6703897,14.680463,2.5588892,-25.535715,-7.821935,52.617855,237.21779,86.63303,3828.0188,-7.3344817,-0.48750103,4.566616,4192.784,4182.51970968407
131,-2.3873277,16.82212,8.781037,-24.734251,-9.547721,53.134975,239.19469,87.10172,3829.7263,-2.5810568,3.5686946,-3.5166736,4195.563,4184.109839011483
132,-5.0693603,14.460504,14.113109,-23.695198,-11.370431,53.617096,241.1648,87.567665,3831.4307,5.4239206,-1.4878614,0.26918736,4206.424,4197.779650796143
133,1.1123033,8.220366,18.386326,-22.489517,-13.143908,54.063484,243.12782,88.03073,3833.1318,3.6637244,-2.3813198,2.289943,4214.0117,4203.56993006088
134,2.8807402,0.15610835,21.045568,-21.185955,-14.824623,54.47354,245.08368,88.49103,3834.8303,-3.5716202,3.4505336,-3.849712,4206.9795,4197.589718682036
135,-2.3789506,-7.4855447,22.091776,-19.848314,-16.39646,54.846714,247.0321,88.948456,3836.525,-4.0377192,0.97234154,2.9356923,4203.2046,4198.269940672096
136,-7.7034774,-11.850393,21.68411,-18.53192,-17.844204,55.18242,248.97296,89.403046,3838.2173,1.8059466,-3.5996764,-1.2155312,4194.521,4167.9302731050575
137,-5.588273,-12.105853,20.031155,-17.28037,-19.153637,55.4802,250.90608,89.85475,3839.906,3.8822236,0.8345291,-1.6117582,4205.155,4206.049648406463
138,3.9570215,-8.7208805,17.341211,-16.092102,-20.282427,55.73962,252.83124,90.30356,3841.5913,-0.44619796,3.7584238,3.4136074,4223.394,4215.66021338031
139,4.7105803,-2.094179,13.995924,-14.982903,-21.220669,55.960346,254.74825,90.74944,3843.2737,-3.1186008,-2.0826173,-3.6402457,4216.2993,4208.410107052489
140,-3.532275,5.420716,10.023812,-13.989153,-21.996426,56.142143,256.6568,91.192406,3844.9531,-0.2569551,-1.9004934,0.6882571,4223.4023,4218.740205546991
141,-6.1459074,13.259714,5.4684563,-13.10306,-22.602116,56.284863,258.5567,91.63245,3846.629,2.593388,2.6317658,1.9779831,4237.183,4220.339610628814
142,-0.12432049,17.983316,0.47514588,-12.311531,-23.031784,56.38849,260.44772,92.06948,3848.3015,0.4553883,0.61653036,-3.8118334,4237.4585,4232.249679291136
143,7.4527273,17.116404,-5.9060464,-11.59862,-23.281063,56.453182,262.3296,92.50357,3849.971,-2.2784226,-1.8597326,2.473766,4243.376,4234.069493965842
144,9.263038,10.0535555,-11.178747,-10.945807,-23.347244,56.47909,264.20206,92.93462,3851.6367,-0.32892615,0.42039347,0.18001081,4239.3687,4238.35003377472
145,3.0055206,-1.1423881,-15.53704,-10.332524,-23.229084,56.466694,266.0649,93.36266,3853.2996,2.4372525,1.6504126,-3.5250204,4222.521,4202.450213992827
146,-7.7916374,-13.053856,-18.333462,-9.726999,-22.926785,56.416466,267.91776,93.787674,3854.9587,0.6374567,-1.0003173,3.559722,4204.445,4196.0495017473995
147,-15.050613,-19.84096,-20.12007,-9.039936,-22.441977,56.329002,269.76047,94.209625,3856.6147,-2.869721,-1.0099267,-1.3611473,4185.1797,4164.39974429561
148,-12.852287,-20.678408,-20.623337,-8.299586,-21.777744,56.20499,271.59262,94.62848,3858.2678,-1.2355167,1.5383986,-2.199805,4194.566,4173.399876288767
149,-2.0803363,-15.776658,-19.728659,-7.5280304,-20.938517,56.045284,273.41394,95.04427,3859.9172,3.0179672,0.8305236,3.54958,4225.767,4217.269777621725
150,10.354678,-7.3716793,-17.37827,-6.768136,-19.929907,55.85078,275.22424,95.45695,3861.5632,2.1935263,-1.6789871,-2.7734258,4244.7427,4241.4300259414
151,12.040612,2.5078504,-13.560204,-5.9232073,-18.700663,55.62252,277.02313,95.86647,3863.2058,-2.7096107,0.08402459,-0.35539082,4265.1016,4256.9700064961335
152,2.4603071,10.971282,-7.749378,-5.1668315,-17.294577,55.361656,278.81036,96.2729,3864.845,-2.7259579,2.2921095,2.0267138,4280.1035,4271.160143932931
153,-4.519738,14.068341,-2.7496955,-4.510061,-15.733949,55.06945,280.58554,96.6761,3866.4807,2.3438387,-1.4037888,-2.8240325,4283.4824,4274.669912720603
154,-6.665034,11.604774,3.0167055,-3.9816082,-14.029222,54.747276,282.34842,97.07616,3868.1133,2.9968271,-1.6866797,1.306172,4294.8477,4287.039793780103
