,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
544,7.112035342,-6.651685147,-18.8014334,-15.60517916,26.72190999,80.50016506,37.36489962,171.5475437,-455.6402691,2514.162013
545,-18.27012813,3.291653714,-12.13321726,-17.68564238,21.36123156,79.89970099,37.56986527,172.570473,-456.7512777,2514.777341
546,11.57720692,12.71031561,-3.785697724,-18.41818947,16.06297273,79.19501198,37.71107723,173.5627051,-457.8488258,2515.393423
547,15.07545048,9.685334269,4.311815878,-18.09829986,10.89048491,78.39551811,37.78860188,174.5236743,-458.9328385,2516.010259
548,-10.05900788,-3.527170351,10.91984299,-17.0821377,5.89774272,77.51069725,37.80262131,175.452808,-460.0032409,2516.627845
549,-10.23573457,-9.33127351,15.45344435,-15.71195886,1.126217792,76.55013344,37.75342134,176.3495286,-461.0599582,2517.24618
550,8.005756303,-2.567126906,17.50862938,-14.25325905,-3.394596103,75.52360733,37.64138766,177.2132549,-462.1029154,2517.865262
551,6.07236979,4.422849074,16.71759889,-12.84935095,-7.648028856,74.44111104,37.46699521,178.0434041,-463.1320377,2518.485089
552,-5.695094629,5.274924114,12.90059269,-11.52081387,-11.63097849,73.31277671,37.23078287,178.8394004,-464.1472502,2519.10566
553,-7.470324759,4.422868495,6.250289301,-10.15069269,-15.35339202,72.14872688,36.93334884,179.6006809,-465.1484779,2519.726973
554,19.48032456,1.620255853,-2.530495501,-8.518692862,-18.83584302,70.95902696,36.57534237,180.3267024,-466.1356461,2520.349025
555,-10.54387662,-3.473854705,-11.94398677,-6.392596766,-22.10683407,69.75363837,36.15742594,181.0169488,-467.1086798,2520.971816
556,-12.76964681,-1.823141115,-19.78916981,-3.619300543,-25.20008385,68.54229201,35.68027507,181.6709375,-468.0675043,2521.595342
557,24.90040823,1.140966345,-23.63189475,-0.152372766,-28.15177816,67.33430691,35.14458498,182.2882218,-469.0120449,2522.219602
558,-4.805976702,-6.752979895,-21.77377601,3.92393622,-31.0016611,66.13863506,34.55106132,182.868393,-469.942227,2522.844595
559,-21.49600207,-12.75657181,-13.90198492,8.367306864,-33.79033609,64.96374988,33.90041734,183.411079,-470.8579767,2523.470318
560,14.94994257,-4.915292729,-1.663662585,12.78057695,-36.55608856,63.81764523,33.19338339,183.9159456,-471.7592203,2524.09677
561,4.187585846,6.199901408,11.48289904,16.6723106,-39.33186689,62.70767888,32.4307356,184.3826913,-472.6458849,2524.723949
562,-7.43934515,10.7938228,21.3490622,19.53931707,-42.1417988,61.64062543,31.61331653,184.8110458,-473.5178986,2525.351853
563,5.158273813,10.73472311,24.85398375,20.97267751,-45.00031027,60.62253521,30.74206596,185.200762,-474.3751905,2525.980479
564,-8.513804948,8.021443024,21.2092,20.76497837,-47.91226591,59.65868542,29.81801427,185.5516136,-475.2176911,2526.609827
565,16.6094644,1.963759226,12.18590694,18.93967323,-50.8724698,58.75340401,28.84231005,185.8633905,-476.0453331,2527.239895
566,-4.535214974,-7.714941813,1.083090556,15.70687947,-53.86440921,57.90982834,27.81624344,186.1358968,-476.8580519,2527.870679
567,-8.329233491,-11.8750932,-8.560531916,11.40844871,-56.86023784,57.13006608,26.74124004,186.3689491,-477.6557873,2528.50218
568,-2.933412274,-4.885480027,-14.19724202,6.49749446,-59.82357614,56.41507819,25.61885378,186.5623749,-478.4384849,2529.134394
569,8.896860657,3.359096388,-15.09983259,1.483251789,-62.71201337,55.76466155,24.45074176,186.7160108,-479.2060972,2529.76732
570,5.374503513,1.03051885,-12.1264727,-3.150898514,-65.4758251,55.1774179,23.23868051,186.8297035,-479.9585844,2530.400956
571,-14.41351201,-4.737650216,-7.049471761,-7.02874768,-68.05867116,54.65078705,21.98457056,186.903309,-480.6959146,2531.035301
572,6.384329646,-1.327438835,-2.0814618,-9.917439966,-70.39835526,54.18096901,20.69041737,186.9366931,-481.418065,2531.670352
573,-2.335756156,8.41956921,0.868857596,-11.71723282,-72.42762689,53.76306789,19.35830425,186.9297315,-482.1250217,2532.306107
574,5.931011978,13.85640287,0.833513731,-12.45534029,-74.0750166,53.39093189,17.99040218,186.8823094,-482.8167803,2532.942565
575,0.708488147,8.256448616,-1.712934342,-12.25109575,-75.26731325,53.05675313,16.58895345,186.7943193,-483.4933434,2533.579724
